author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Вертекс;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308072008/;Красногорск;sale;flat;10;17;2;52.0;11800000;; Пушкинская;21;Красногорская;
Альфа недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/305599163/;Красногорск;sale;flat;12;17;2;65.0;11800000;;Успенская ;32;Павшино;
На Петровке;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/302899729/;Красногорск;sale;flat;9;10;2;49.8;11990000;;Железнодорожная ;38;Красногорская;
Ирина Берёзкина;realtor;https://krasnogorsk.cian.ru/sale/flat/302116952/;Красногорск;sale;flat;5;19;1;37.9;11900000;;бульвар Красногорский;23к3;Мякинино;Спасский Мост
CENTURY 21 Столичная недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/305393450/;Красногорск;sale;flat;18;18;1;50.6;11990000;;бульвар Подмосковный;8;Пенягино;
Евгений Беляков;realtor;https://krasnogorsk.cian.ru/sale/flat/300895145/;Красногорск;sale;flat;5;17;2;60.3;11900000;;бульвар Павшинский;4;Пенягино;
Олег Финогеев;realtor;https://krasnogorsk.cian.ru/sale/flat/307965396/;Красногорск;sale;flat;25;25;1;39.0;11900000;;бульвар Красногорский;26;Мякинино;Павшинская пойма мкрн. 4
Дельта;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/304190010/;Красногорск;sale;flat;19;30;2;41.4;12000000;;;24;Липовая Роща;Спутник ЖК
EstateLiga;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/303835667/;Красногорск;sale;flat;12;34;2;56.0;12000000;;;к15;Липовая Роща;Спутник ЖК
Татьяна Старовойт;realtor;https://krasnogorsk.cian.ru/sale/flat/303611149/;Красногорск;sale;flat;17;17;2;60.3;12000000;;бульвар Красногорский;13к2;Пенягино;
Серебряный век;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307965286/;Красногорск;sale;flat;2;24;2;64.9;12000000;;бульвар Космонавтов;1;Опалиха;Изумрудные холмы
СмениКварти.Ру;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308671152/;Красногорск;sale;flat;1;9;2;50.0;12000000;; Дежнева;11;Опалиха;Опалиха О2
Держава;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/303279245/;Красногорск;sale;flat;34;45;1;36.7;12000000;; Авангардная;10;Пенягино;ART
МИЭЛЬ;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/304958876/;Красногорск;sale;flat;15;18;1;47.6;12000000;;Успенская ;12;Красногорская;
Валентина Лысова;realtor;https://krasnogorsk.cian.ru/sale/flat/303715790/;Красногорск;sale;flat;5;15;2;60.0;12000000;;бульвар Павшинский;36;Пенягино;
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306473793/;Красногорск;sale;flat;40;44;2;42.7;12000000;; Авангардная;8;Пенягино;ART
Антон Просеков;realtor;https://krasnogorsk.cian.ru/sale/flat/308943293/;Красногорск;sale;flat;22;25;2;59.0;12000000;;бульвар Космонавтов;7;Опалиха;Изумрудные холмы
Александр Табунов;realtor;https://krasnogorsk.cian.ru/sale/flat/307278868/;Красногорск;sale;flat;8;16;2;60.0;12900000;;бульвар Павшинский;5;Пенягино;
Михаил Гайсинский;realtor;https://krasnogorsk.cian.ru/sale/flat/308499714/;Красногорск;sale;flat;3;6;2;66.6;12900000;;аллея Золотая;4;Опалиха;8 кленов
PRO ОБМЕН;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/303050168/;Красногорск;sale;flat;12;28;1;48.0;13000000;;бульвар Красногорский;25;Волоколамская;Спасский Мост
Самолет Плюс Москва ЦАО;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308759880/;Красногорск;sale;flat;19;22;2;57.4;13000000;;бульвар Южный;6;Павшино;
Тамара Певная;realtor;https://krasnogorsk.cian.ru/sale/flat/306666219/;Красногорск;sale;flat;7;14;2;59.0;13000000;; Братьев Горожанкиных;15;Опалиха;
Евгений Кабко;realtor;https://krasnogorsk.cian.ru/sale/flat/306733834/;Красногорск;sale;flat;19;23;2;76.6;13000000;;бульвар Подмосковный;11;Пенягино;
Самолет Плюс;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306698013/;Красногорск;sale;flat;17;24;1;41.0;13000000;;;к1;Строгино;Квартал Строгино ЖК
Простор-недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/295397249/;Красногорск;sale;flat;21;30;2;46.8;13000000;;бульвар Подмосковный;13;Мякинино;
Самолет Плюс МСК-Север;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/302408518/;Красногорск;sale;flat;2;16;2;60.2;13000000;; Спасская;4;Липовая Роща;
Just Estate;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/303931844/;Красногорск;sale;flat;14;24;2;59.6;13000000;; Игоря Мерлушкина;8;Опалиха;Изумрудные холмы
Eggert Estate;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308486793/;Красногорск;sale;flat;5;23;2;52.0;13150000;;бульвар Красногорский;17;Мякинино;Павшинская пойма мкр. 2
Валерия Сухинина;realtor;https://krasnogorsk.cian.ru/sale/flat/301632312/;Красногорск;sale;flat;9;45;2;40.0;13200000;; Авангардная;6;Пенягино;ART
Just Estate;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/303017482/;Красногорск;sale;flat;7;25;2;63.7;13300000;;Ильинское шоссе;14;Павшино;Ильинский парк
Роман Протасов;realtor;https://krasnogorsk.cian.ru/sale/flat/303935579/;Красногорск;sale;flat;14;17;2;60.6;13300000;;бульвар Павшинский;4;Пенягино;
ЕГСН Продажа;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308165844/;Красногорск;sale;flat;19;32;2;56.3;13400000;; Липовой Рощи;4к3;Липовая Роща;Sky Sputnik
МИЭЛЬ Офис Пречистенка;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/303049926/;Красногорск;sale;flat;20;28;2;56.62;13500000;;;к18;Липовая Роща;Спутник ЖК
Ольга Булкина;realtor;https://krasnogorsk.cian.ru/sale/flat/308895466/;Красногорск;sale;flat;16;28;2;56.2;13500000;;;к17;Мякинино;Спутник ЖК
Елена Киреева;realtor;https://krasnogorsk.cian.ru/sale/flat/268625423/;Красногорск;sale;flat;8;21;2;65.3;13500000;;Павшинская ;2;Павшино;Павшинский
Сергей Сергеев;realtor;https://krasnogorsk.cian.ru/sale/flat/308302086/;Красногорск;sale;flat;24;44;2;55.0;13475000;; Авангардная;10;Пенягино;ART
ИП Шакарян Э.А.;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306633467/;Красногорск;sale;flat;2;27;2;52.9;13400000;; Молодежная;4;Пенягино;Молодежный (Красногорск)
НДВ;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306504815/;Красногорск;sale;flat;11;17;2;51.5;13500000;;бульвар Павшинский;12;Пенягино;
Самолет Плюс;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308439847/;Красногорск;sale;flat;4;31;2;49.12;13490000;;;к13;Строгино;Спутник ЖК
Самолет Плюс;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306781458/;Красногорск;sale;flat;18;31;2;55.85;13500000;;;к13;Липовая Роща;Спутник ЖК
Валентина Лысова;realtor;https://krasnogorsk.cian.ru/sale/flat/295540703/;Красногорск;sale;flat;3;17;2;70.0;13500000;;бульвар Павшинский;38;Пенягино;
Ольга Руснак;realtor;https://krasnogorsk.cian.ru/sale/flat/305593658/;Красногорск;sale;flat;12;18;2;64.5;13500000;;Успенская ;32;Павшино;
Руслан Кадиров;realtor;https://krasnogorsk.cian.ru/sale/flat/308362576/;Красногорск;sale;flat;23;35;2;48.0;13500000;;;22;Строгино;Спутник ЖК
ПРЕЗИДЕНТ РИЭЛТИ;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/301126141/;Красногорск;sale;flat;4;25;2;65.0;13699000;;бульвар Космонавтов;6;Опалиха;Изумрудные холмы
ССК Риэлти;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306209823/;Красногорск;sale;flat;10;16;2;68.3;13700000;;бульвар Павшинский;20;Пенягино;
Вертекс;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308296416/;Красногорск;sale;flat;5;17;2;64.7;14500000;; Пушкинская;21;Красногорская;
Ольга Кожемякина;realtor;https://krasnogorsk.cian.ru/sale/flat/306005862/;Красногорск;sale;flat;20;20;2;74.2;14590000;;бульвар Подмосковный;12;Пенягино;Павшинская пойма мкр. 2
Валерия Сухинина;realtor;https://krasnogorsk.cian.ru/sale/flat/306584953/;Красногорск;sale;flat;7;45;2;43.5;14700000;; Авангардная;6;Пенягино;ART
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/300095675/;Красногорск;sale;flat;2;17;2;72.3;14900000;;Парковая ;8;Павшино;Парковые Аллеи
Татьяна Селиверстова;realtor;https://krasnogorsk.cian.ru/sale/flat/308044874/;Красногорск;sale;flat;13;23;2;74.2;14800000;; Спасская;1к2;Пенягино;Спасский Мост
МЕЗОН;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/282766515/;Красногорск;sale;flat;16;18;2;62.0;15000000;;Заводская ;18к2;Павшино;мкрн. Южный (Ул. Заводская корп. 31)
Анна Кислюк;realtor;https://krasnogorsk.cian.ru/sale/flat/307748589/;Красногорск;sale;flat;3;26;2;65.0;14990000;;бульвар Красногорский;10;Пенягино;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307063642/;Красногорск;sale;flat;14;17;2;73.2;15100000;;бульвар Павшинский;11;Пенягино;
Елена Реукова;realtor;https://krasnogorsk.cian.ru/sale/flat/306770877/;Красногорск;sale;flat;5;25;2;71.8;15300000;;бульвар Космонавтов;12;Опалиха;Изумрудные холмы
МИЦ-Столичный ипотечный центр недвижимости;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/297249479/;Красногорск;sale;flat;4;18;1;46.0;15400000;;бульвар Красногорский;23к3;Мякинино;Спасский Мост
ГОД-Риэлти;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306815347/;Красногорск;sale;flat;11;20;2;60.0;15300000;;бульвар Красногорский;48;Волоколамская;Павшинская пойма мкрн. 4
Алексей Зубинов;realtor;https://krasnogorsk.cian.ru/sale/flat/298952982/;Красногорск;sale;flat;2;25;2;57.7;15500000;;бульвар Красногорский;34;Мякинино;Павшинская пойма мкрн. 4
Адреса;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/280688223/;Красногорск;sale;flat;14;24;2;72.0;15600000;; Игоря Мерлушкина;6;Аникеевка;Изумрудные холмы
Наталья Сысоева;realtor;https://krasnogorsk.cian.ru/sale/flat/295043922/;Красногорск;sale;flat;17;17;1;60.0;15800000;;бульвар Красногорский;14;Пенягино;Павшинская пойма мкрн. 4
ГОРОБМЕН;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307533923/;Красногорск;sale;flat;17;17;2;65.4;15750000;; Спасская;1к3;Пенягино;Спасский Мост
ИНКОМ-Недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/304187617/;Красногорск;sale;flat;24;25;2;71.0;15800000;;бульвар Космонавтов;13;Опалиха;Изумрудные холмы
Анна Кислюк;realtor;https://krasnogorsk.cian.ru/sale/flat/303391368/;Красногорск;sale;flat;8;17;2;60.9;15800000;;бульвар Павшинский;4;Пенягино;
Татьяна Амелина;realtor;https://krasnogorsk.cian.ru/sale/flat/305464527/;Красногорск;sale;flat;5;19;2;70.0;15800000;; Спасская;1к3;Пенягино;Спасский Мост
ЕГСН Продажа;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/283349818/;Красногорск;sale;flat;2;22;2;70.0;16000000;;бульвар Подмосковный;12;Липовая Роща;Павшинская пойма мкр. 2
